shipinfo,发电机功率,主机平均转速,增压器转速,气缸排气量,气缸冷却水温度,燃料油量,柴油量,活塞冷却水温度,机油温度,减速箱油压,增压器压强,海水温度,机舱温度,发动机状态,增压器状态,气缸状态,油箱状态,更新时间
413325370,19.757,2536.9,3399.7,47.848,24.278,994.70,278.23,42.676,89.504,81.429,78.487,27.071,32.340,差,中,中,优,2019-04-17/23/44
413325390,23.988,5080.3,3769.3,13.491,23.854,802.98,785.85,43.918,74.010,53.716,77.396,37.355,35.850,中,良,良,良,2019-04-17/23/44
413325420,21.268,3940.0,4971.4,42.334,25.402,1413.9,1394.4,62.222,74.126,54.519,90.258,38.804,35.769,中,良,中,差,2019-04-17/23/44
413325430,11.961,2373.6,6676.9,15.578,21.870,1387.4,1471.0,62.458,76.286,86.660,98.790,20.268,27.450,良,优,良,中,2019-04-17/23/44
413325470,19.666,3138.0,4058.5,11.392,20.447,887.48,1000.6,47.755,79.012,51.081,71.740,24.577,35.257,良,中,优,良,2019-04-17/23/44
413325480,26.631,5877.2,2808.3,31.477,22.050,1293.6,431.17,50.183,76.092,85.401,57.366,27.378,31.206,良,良,中,良,2019-04-17/23/44
413325490,13.011,2007.8,5565.2,33.565,23.344,823.59,611.92,42.590,75.503,84.327,58.281,34.384,35.185,良,中,中,中,2019-04-17/23/44
413325520,12.508,2122.5,6975.4,38.886,29.123,715.37,675.55,41.062,73.043,57.256,71.659,37.644,29.996,良,良,中,良,2019-04-17/23/44
413325540,16.585,2331.2,5654.0,29.668,24.500,1246.9,983.84,54.776,74.323,69.006,58.457,23.229,32.728,中,优,中,良,2019-04-17/23/44
413325550,13.086,2243.8,6603.9,48.597,36.048,691.08,810.39,41.925,70.159,70.787,93.124,22.478,28.187,良,中,优,良,2019-04-17/23/44
413325620,17.653,2921.4,3001.5,16.755,20.445,559.64,699.60,38.188,81.794,54.075,69.547,30.445,37.869,良,优,中,中,2019-04-17/23/44
413325630,12.117,2418.0,4446.1,44.637,21.918,858.63,768.72,44.859,71.536,70.883,66.077,35.184,28.863,优,良,良,中,2019-04-17/23/44
413325640,21.545,3461.2,5272.5,21.398,22.234,1156.4,1261.3,55.741,85.567,58.184,75.274,26.243,26.593,良,良,良,中,2019-04-17/23/44
413325650,20.679,2550.6,3144.1,36.513,31.124,976.06,1013.9,49.660,74.751,62.428,63.619,28.285,37.770,中,中,良,中,2019-04-17/23/44
413325670,16.984,2793.5,5974.9,21.951,24.524,1349.6,776.59,54.757,74.782,71.179,50.084,21.622,32.922,良,中,差,良,2019-04-17/23/44
413325690,13.189,2022.7,3650.1,37.473,28.693,1040.6,1100.0,51.812,83.164,84.394,71.116,36.445,30.000,优,差,中,中,2019-04-17/23/44
413325710,13.375,2470.0,5762.6,10.918,20.734,1417.7,820.20,56.556,73.303,61.065,84.287,36.792,37.851,中,良,良,良,2019-04-17/23/44
413325740,19.021,2165.6,3522.3,47.329,20.407,838.40,773.21,44.500,73.563,80.405,79.991,33.155,35.443,良,中,中,良,2019-04-17/23/44
413325750,18.670,2034.7,2739.6,45.655,31.150,798.32,673.16,42.698,82.451,51.682,73.601,31.613,38.096,差,中,良,中,2019-04-17/23/44
413325790,20.214,2660.6,4251.3,46.673,34.671,661.74,589.23,39.127,88.133,74.852,81.585,22.350,25.955,良,中,良,中,2019-04-17/23/44
413325810,25.565,4771.2,2652.6,36.207,24.927,1285.9,974.12,55.459,82.744,57.517,62.600,23.200,27.931,中,中,中,中,2019-04-17/23/44
413325830,19.776,3917.5,3767.8,13.709,20.526,995.17,484.79,44.751,76.133,71.625,77.942,24.869,35.147,良,差,良,良,2019-04-17/23/44
413325840,10.444,3187.6,4690.3,33.841,20.671,1318.9,1050.5,56.883,85.976,61.529,73.824,31.889,33.277,良,中,中,中,2019-04-17/23/44
413325850,23.955,2369.5,3255.7,31.645,23.215,1368.8,629.59,53.671,71.358,58.201,52.290,38.015,32.555,良,中,中,良,2019-04-17/23/44
413325920,25.194,2273.5,2772.6,22.112,20.851,1282.5,290.30,48.553,88.100,83.995,59.301,31.009,38.253,中,中,良,中,2019-04-17/23/44
413325930,27.698,5747.1,4326.9,12.305,21.028,670.69,787.79,41.291,85.002,71.942,64.592,34.610,35.050,中,良,良,中,2019-04-17/23/44
413325990,29.786,5672.1,5407.1,35.537,21.068,867.96,467.73,42.036,87.289,64.944,89.871,31.276,32.617,中,良,良,中,2019-04-17/23/44
413326000,23.541,4811.5,6694.7,13.301,23.944,969.42,497.05,44.358,85.008,64.115,100.78,21.375,36.462,中,良,良,差,2019-04-17/23/44
413326010,13.260,2859.4,5593.4,27.468,25.785,601.26,328.41,35.309,79.465,72.999,82.367,27.405,39.233,良,良,良,中,2019-04-17/23/44
413326020,26.914,2156.0,5315.6,17.826,22.562,922.41,958.67,48.034,73.107,68.152,56.339,24.272,35.814,良,中,中,中,2019-04-17/23/44
413326030,26.202,2906.0,4762.0,48.923,28.393,636.16,437.54,37.098,72.876,57.729,66.552,34.101,30.320,良,中,优,中,2019-04-17/23/44
413326070,19.307,3826.2,2828.3,29.956,25.305,926.95,220.98,40.748,74.087,51.906,72.944,37.392,38.952,良,良,良,中,2019-04-17/23/44
413326080,21.600,3583.3,5938.8,23.446,21.448,763.10,774.28,43.004,76.325,52.772,93.168,36.491,39.264,良,差,差,中,2019-04-17/23/44
413268000,15.035,2594.7,5423.9,38.896,21.488,698.57,624.07,40.212,88.975,72.167,54.053,39.072,31.885,差,中,中,良,2019-04-17/23/44
413326260,23.230,4574.9,5391.9,37.402,28.605,789.36,640.98,42.197,84.046,84.531,84.634,28.956,25.999,中,良,中,中,2019-04-17/23/44
413326330,17.286,4554.6,2891.8,37.807,24.071,1188.4,1351.6,57.284,71.494,74.758,59.619,31.294,27.198,优,中,中,中,2019-04-17/23/44
413326340,18.748,4052.6,6001.1,34.343,30.431,877.49,1077.0,48.319,78.965,62.535,92.730,27.175,37.575,良,优,中,良,2019-04-17/23/44
413326390,25.307,5565.6,2464.6,46.264,25.363,617.53,348.93,35.839,77.742,69.499,62.483,28.593,35.595,良,中,差,良,2019-04-17/23/44
413326410,16.938,4242.5,6342.3,48.718,25.133,1153.0,817.14,51.231,77.724,69.318,81.991,24.406,38.446,中,良,良,中,2019-04-17/23/44
413326450,11.790,2068.7,2153.7,40.858,29.289,1304.3,290.96,48.995,74.590,66.406,62.934,20.097,27.592,良,差,良,差,2019-04-17/23/44
413326470,29.099,5415.2,3591.9,23.218,20.526,916.17,800.31,46.326,71.811,71.768,76.112,23.826,39.617,中,良,中,中,2019-04-17/23/44
413326520,27.391,5437.8,2268.3,38.912,25.454,1424.7,667.47,55.168,81.838,72.083,52.830,39.455,37.724,中,良,优,良,2019-04-17/23/44
413326570,11.953,2945.3,3169.6,16.371,22.850,711.79,805.12,42.287,80.293,60.753,52.152,30.961,28.282,良,中,良,中,2019-04-17/23/44
413326580,29.429,3938.3,3590.9,39.763,20.678,916.88,971.56,48.053,82.348,55.735,56.283,30.120,36.553,良,良,优,中,2019-04-17/23/44
413326790,24.239,3349.4,3736.5,35.352,28.740,1102.0,654.28,48.582,89.276,57.718,73.487,22.132,39.225,良,良,良,良,2019-04-17/23/44
413326360,25.649,3062.4,6180.7,38.308,22.895,1305.1,1279.9,58.900,87.431,71.442,53.630,22.001,27.040,中,中,中,中,2019-04-17/23/44
413327670,14.995,2015.5,3918.4,18.434,25.345,508.47,480.48,34.974,75.024,79.653,75.065,38.327,38.764,中,良,中,良,2019-04-17/23/44
413327790,28.177,2697.3,5893.2,48.935,36.070,1283.9,957.42,55.252,75.281,64.894,95.165,27.290,27.413,良,中,良,差,2019-04-17/23/44
413327820,27.257,5247.7,4556.9,21.373,24.109,1333.6,1260.5,59.277,82.992,57.472,82.508,20.398,25.385,良,中,良,优,2019-04-17/23/44
413328060,17.046,3598.7,2982.4,36.254,23.872,810.13,350.17,39.704,89.465,59.297,61.034,29.789,27.221,中,良,中,良,2019-04-17/23/44
413328080,20.838,4811.4,4355.9,19.647,22.612,791.31,491.98,40.745,82.017,73.961,60.532,39.092,35.370,良,良,中,中,2019-04-17/23/44
413327960,14.395,2537.1,4684.7,13.430,20.976,1303.1,1495.3,61.015,70.877,65.087,55.241,35.937,30.230,中,良,良,中,2019-04-17/23/44
413327970,22.641,2641.0,6209.8,29.223,22.028,655.51,612.96,39.239,82.274,54.328,85.372,29.103,26.195,中,中,良,良,2019-04-17/23/44
413327980,23.471,4708.2,2031.9,32.139,30.391,584.31,728.65,38.972,88.599,71.799,60.773,38.955,37.728,差,良,良,中,2019-04-17/23/44
413327990,26.884,4325.6,6934.1,31.216,23.056,1161.0,536.18,48.581,79.107,61.737,77.384,24.725,36.303,良,良,良,中,2019-04-17/23/44
413328210,16.622,3526.8,3211.3,18.270,22.965,1394.5,1388.8,61.778,82.390,86.410,63.067,32.089,33.983,中,良,优,良,2019-04-17/23/44
413328030,21.122,3236.8,6070.5,33.906,28.640,929.45,266.02,41.249,70.172,67.824,74.784,26.646,33.336,良,中,中,中,2019-04-17/23/44
413328460,22.264,2871.9,6261.6,43.189,27.466,999.53,779.78,47.788,77.768,52.044,80.998,32.951,26.878,良,中,良,良,2019-04-17/23/44
413328590,21.791,3316.3,3180.7,31.901,22.915,771.66,631.93,41.752,83.969,61.616,64.440,22.765,31.318,中,中,中,良,2019-04-17/23/44
413328620,13.279,3652.1,6281.3,28.642,29.537,844.09,204.78,38.929,82.842,51.752,71.452,29.713,36.111,中,中,中,中,2019-04-17/23/44
413328650,12.927,3390.9,5262.3,46.463,33.202,1408.1,762.09,55.782,73.383,60.496,82.467,33.290,38.174,中,中,中,良,2019-04-17/23/44
413328710,20.117,4428.1,5109.7,39.757,23.221,732.86,716.07,41.817,84.163,85.305,78.785,27.806,38.738,中,良,差,良,2019-04-17/23/44
413324493,16.173,2572.6,6772.2,49.336,27.784,1460.8,508.60,54.302,76.918,72.565,90.523,29.709,32.442,良,中,中,中,2019-04-17/23/44
413324495,21.798,2333.5,5062.1,21.275,23.820,854.51,348.79,40.578,76.308,69.280,90.167,22.308,38.496,差,中,优,差,2019-04-17/23/44
413324496,23.733,4513.2,2101.5,42.746,31.237,641.83,607.96,38.916,87.908,60.619,60.451,24.076,26.579,良,中,良,中,2019-04-17/23/44
413324498,28.218,4535.0,5525.4,17.609,23.856,1180.3,302.95,46.635,74.244,78.611,88.934,29.125,35.821,中,良,良,中,2019-04-17/23/44
413324499,11.209,2457.7,4756.4,21.483,20.347,789.24,761.17,43.396,77.940,71.264,65.213,32.361,34.277,中,中,中,中,2019-04-17/23/44
413324501,27.854,4948.6,2657.0,28.576,28.223,855.60,247.58,39.587,71.700,85.587,70.463,35.473,34.210,中,良,中,差,2019-04-17/23/44
413324502,13.939,3610.3,5205.5,22.765,20.157,1105.4,929.94,51.407,79.960,65.384,87.471,37.892,39.923,中,优,中,中,2019-04-17/23/44
413324514,16.139,2457.8,5423.7,32.538,30.796,1008.6,766.85,47.840,81.058,85.534,82.785,20.150,37.469,良,中,中,良,2019-04-17/23/44
413324517,21.589,2555.1,5765.8,33.015,20.075,682.92,279.12,36.449,76.936,72.408,77.035,35.970,34.252,良,良,良,中,2019-04-17/23/44
413324530,17.491,2597.8,4069.6,45.134,31.755,659.24,686.44,40.049,87.294,65.671,58.461,34.834,25.940,中,良,良,良,2019-04-17/23/44
413324540,10.626,3051.7,6799.3,18.627,21.205,698.08,323.05,37.192,79.320,87.980,76.685,34.697,36.384,良,良,中,良,2019-04-17/23/44
413324544,13.714,2464.9,2169.1,34.833,21.664,1225.0,1075.3,55.253,76.162,71.681,61.289,26.643,27.741,良,良,中,中,2019-04-17/23/44
413328790,26.040,2571.9,3868.6,44.595,27.026,1073.2,997.74,51.441,89.694,76.411,54.685,37.674,25.094,良,良,良,良,2019-04-17/23/44
413324566,21.239,3193.0,4589.6,36.265,24.681,1461.9,970.07,58.938,71.531,69.477,56.644,29.673,36.530,中,优,优,差,2019-04-17/23/44
413324570,27.318,3274.6,4583.5,30.936,22.030,887.18,402.05,41.764,77.235,61.240,51.179,29.145,33.608,良,良,中,中,2019-04-17/23/44
413324730,26.910,3493.4,3589.7,46.996,27.009,1126.9,405.37,46.591,85.712,68.035,66.213,26.044,31.006,良,差,良,良,2019-04-17/23/44
413324731,18.376,3086.5,3092.7,29.727,29.074,1055.9,1021.4,51.332,87.398,68.053,68.824,37.302,29.035,良,中,中,差,2019-04-17/23/44
413324756,14.728,3186.3,6547.5,31.744,25.907,1405.2,1210.7,60.211,86.240,52.194,67.069,21.412,39.728,良,中,中,良,2019-04-17/23/44
413329000,26.561,3071.9,5055.8,29.732,28.327,1056.8,229.33,43.429,76.940,89.000,52.606,30.517,31.495,良,良,优,中,2019-04-17/23/44
413324760,14.372,2351.7,2494.9,35.654,30.597,847.99,363.22,40.592,74.286,64.507,68.207,33.904,28.092,良,中,中,中,2019-04-17/23/44
413324800,22.453,5055.2,3352.1,43.202,26.407,1000.9,570.91,45.727,89.530,61.460,56.576,39.144,28.997,优,良,良,中,2019-04-17/23/44
413329010,10.039,2148.7,5844.9,23.697,20.998,1194.9,832.74,52.225,76.547,87.007,93.901,26.409,37.821,优,良,良,中,2019-04-17/23/44
413324810,19.055,4721.9,3650.5,23.862,27.470,1262.9,1229.7,57.555,84.532,70.297,74.312,25.747,35.205,差,良,中,优,2019-04-17/23/44
413329020,11.381,3389.3,4583.6,28.044,23.311,622.53,230.12,34.751,85.392,88.680,80.683,37.619,25.855,良,良,中,良,2019-04-17/23/44
413324820,19.506,2748.9,2508.6,20.637,21.995,703.43,830.03,42.368,86.160,56.302,51.485,33.847,26.254,良,良,良,良,2019-04-17/23/44
413324834,27.720,5635.7,3735.5,15.971,21.578,579.65,405.39,35.646,72.259,55.087,68.461,23.065,26.725,差,中,良,中,2019-04-17/23/44
413329080,21.228,3854.4,2587.8,41.908,29.988,1145.5,340.48,46.314,74.283,84.146,54.241,24.591,29.075,中,差,良,中,2019-04-17/23/44
413324870,21.262,2172.3,2463.0,27.501,28.222,1124.5,1208.8,54.578,89.945,66.453,71.340,25.216,27.555,良,良,中,良,2019-04-17/23/44
413324935,13.340,3816.8,2193.5,47.987,20.906,1284.4,716.86,52.856,88.764,57.658,59.537,38.192,32.553,良,优,良,中,2019-04-17/23/44
413324941,21.102,3849.5,6569.0,31.220,27.206,1312.2,728.79,53.531,79.659,63.890,64.610,39.474,33.491,中,良,优,良,2019-04-17/23/44
413324945,11.442,3608.1,4082.4,21.883,26.418,1498.4,547.42,55.442,79.983,76.132,52.517,36.113,33.973,差,优,中,良,2019-04-17/23/44
413324960,24.951,2858.2,5721.1,32.739,22.461,1388.0,501.31,52.773,77.671,61.603,50.769,35.835,29.085,良,中,中,良,2019-04-17/23/44
413324965,27.160,2741.2,3551.5,27.963,25.606,900.37,917.63,47.183,77.619,57.969,69.726,20.505,28.662,良,优,良,中,2019-04-17/23/44
413324975,11.093,2178.5,2122.1,34.654,24.509,632.33,311.69,35.763,86.281,72.541,59.099,29.143,33.961,良,中,良,中,2019-04-17/23/44
413324981,21.173,4920.3,3730.9,40.265,28.108,665.58,452.91,37.840,77.395,83.447,69.761,23.031,37.251,良,中,中,良,2019-04-17/23/44
413329210,17.222,3689.8,6007.0,17.607,25.251,1355.5,218.03,49.290,81.841,69.423,97.851,32.276,32.096,良,良,良,中,2019-04-17/23/44
413324986,17.424,3966.1,5067.3,11.554,22.797,1103.3,215.56,44.221,85.331,67.527,77.505,35.283,27.511,良,差,良,良,2019-04-17/23/44
413324988,23.939,4020.8,4669.0,41.437,32.252,1386.1,1552.2,63.244,87.470,74.576,61.865,34.803,38.237,良,良,中,中,2019-04-17/23/44
413324989,21.279,2442.0,2644.0,44.648,31.252,854.39,349.73,40.585,78.525,51.049,69.010,25.212,36.740,良,中,良,中,2019-04-17/23/44
413324990,25.303,4986.2,4947.3,47.507,21.659,898.10,415.49,42.116,77.677,74.998,56.578,39.071,28.693,中,良,优,中,2019-04-17/23/44
413325049,27.033,4171.1,4996.2,43.469,33.332,1289.0,1324.9,59.029,74.920,52.822,84.896,20.929,29.587,中,良,中,良,2019-04-17/23/44
413329330,19.690,4736.5,5982.1,27.374,20.315,1077.4,703.16,48.579,73.563,54.862,90.941,20.285,39.530,中,中,良,中,2019-04-17/23/44
413325120,13.187,2951.0,4942.8,28.472,28.209,550.60,273.85,33.750,70.033,85.734,85.194,33.223,26.265,良,良,良,差,2019-04-17/23/44
413329340,28.086,4384.8,2893.8,43.593,32.025,1428.0,1250.2,61.062,77.907,87.174,70.691,21.800,30.305,中,中,中,良,2019-04-17/23/44
413325140,25.797,5708.3,3077.1,24.030,20.535,1044.0,772.56,48.605,77.572,56.538,64.681,32.144,27.043,优,良,中,良,2019-04-17/23/44
413325170,18.440,4454.5,6998.6,43.471,24.879,1045.6,319.40,44.105,75.742,79.124,90.590,27.920,38.824,优,良,良,良,2019-04-17/23/44
413325184,15.725,3026.2,2773.3,19.536,25.207,742.35,841.27,43.259,85.520,52.679,67.396,33.326,28.400,中,优,良,良,2019-04-17/23/44
413325188,18.153,2409.3,4213.6,10.819,23.547,1163.9,1103.0,54.308,86.005,65.527,84.003,25.773,26.918,中,良,中,中,2019-04-17/23/44
413325222,28.186,2114.6,5288.0,19.510,23.756,865.69,982.40,47.137,82.724,52.814,60.148,29.034,36.420,良,差,差,良,2019-04-17/23/44
413325227,27.969,4130.3,2971.7,38.193,30.394,1129.8,1157.0,54.166,89.684,87.099,50.857,24.971,27.115,良,良,中,良,2019-04-17/23/44
413325230,10.022,2434.4,5540.7,38.498,24.928,1452.2,969.55,58.739,71.278,82.717,87.277,35.904,34.054,中,良,良,良,2019-04-17/23/44
413329470,22.338,3039.0,4110.2,41.260,33.041,1190.4,412.27,47.930,80.911,86.720,72.041,28.044,32.804,中,中,中,良,2019-04-17/23/44
413325235,11.541,3626.2,4092.1,34.164,20.344,1352.3,927.22,56.318,80.966,53.268,84.072,36.825,26.456,中,良,良,良,2019-04-17/23/44
413325260,15.946,4077.9,2232.6,49.586,20.289,1309.8,1047.0,56.666,88.997,54.309,62.525,39.260,32.466,中,良,良,良,2019-04-17/23/44
413325272,17.237,2824.8,3766.5,32.136,27.397,511.22,283.49,33.059,84.427,66.168,61.688,35.841,29.955,良,差,中,良,2019-04-17/23/44
413325285,22.644,3582.7,6384.3,40.335,30.767,732.24,861.63,43.261,85.413,68.166,61.439,24.822,29.568,优,良,良,中,2019-04-17/23/44
413325301,17.371,3858.2,3544.1,24.485,24.710,1354.8,545.44,52.550,79.208,62.320,76.593,25.174,29.280,良,优,优,差,2019-04-17/23/44
413329520,12.905,3506.7,5499.1,15.571,22.739,921.79,955.53,47.991,73.015,86.707,74.283,22.325,34.179,中,中,良,中,2019-04-17/23/44
413329536,12.240,2153.0,6067.7,17.363,22.820,1095.4,411.46,46.022,78.559,87.421,61.241,34.164,34.033,良,良,中,良,2019-04-17/23/44
413325346,28.708,5814.2,5711.3,33.510,27.660,943.75,853.79,47.412,74.397,77.998,77.191,21.008,34.033,中,良,中,优,2019-04-17/23/44
413325350,27.042,2604.7,3887.3,18.114,20.229,789.14,658.36,42.366,70.377,89.205,62.674,36.461,39.785,差,差,优,良,2019-04-17/23/44
413325386,27.281,2899.1,3821.2,27.087,21.934,954.82,734.07,46.437,73.321,51.965,54.099,30.096,31.062,良,良,良,良,2019-04-17/23/44
413329610,19.739,3813.3,2621.3,10.356,21.417,1066.8,487.99,46.215,73.484,89.298,56.688,27.753,35.361,良,良,中,中,2019-04-17/23/44
413329640,12.007,3686.2,3454.6,49.944,31.177,1356.7,1219.4,59.328,82.076,64.448,56.216,34.223,33.049,良,良,良,中,2019-04-17/23/44
413325410,26.968,3959.2,4467.4,41.292,21.918,767.29,355.30,38.898,82.530,77.734,74.850,37.901,38.200,中,中,良,中,2019-04-17/23/44
413325421,12.547,3028.8,5581.4,19.971,23.059,1023.7,1060.0,51.074,72.384,86.547,60.403,29.943,36.872,良,良,中,良,2019-04-17/23/44
413329710,18.043,2405.3,4830.0,22.288,22.719,1355.0,250.37,49.603,87.597,60.362,70.863,25.877,26.502,良,差,良,中,2019-04-17/23/44
413329720,17.918,2361.3,5062.9,46.297,30.697,1211.7,214.20,46.376,84.641,84.408,77.150,33.792,38.328,中,中,中,差,2019-04-17/23/44
413329764,16.576,3357.5,3816.3,19.222,20.354,875.94,934.06,46.859,80.220,85.061,77.264,36.031,39.343,良,良,良,差,2019-04-17/23/44
413327440,22.592,5273.0,3642.2,42.187,23.272,783.49,519.54,40.865,79.358,69.323,52.651,25.811,30.187,良,中,中,良,2019-04-17/23/44
413327450,18.398,3074.4,6481.1,48.559,32.894,1319.2,1270.7,59.091,84.939,58.441,101.80,36.702,38.720,良,中,良,中,2019-04-17/23/44
413327470,23.287,2083.8,5152.7,34.720,24.361,858.85,1040.6,47.583,81.243,87.286,74.422,32.792,30.428,中,良,中,良,2019-04-17/23/44
413327488,10.263,2966.0,4131.1,32.701,22.300,1255.6,559.29,50.704,71.070,57.371,65.043,27.692,39.021,差,中,良,良,2019-04-17/23/44
413327489,11.499,2206.0,4056.4,47.065,24.346,1279.0,1282.6,58.406,80.453,73.715,60.057,33.354,31.455,中,中,中,中,2019-04-17/23/44
413327490,21.170,2161.8,4047.5,20.604,26.538,1021.4,1039.6,50.824,88.214,87.956,85.531,35.012,33.914,良,良,中,良,2019-04-17/23/44
413327491,29.664,6157.2,5488.2,36.928,29.338,861.57,829.40,45.525,79.116,61.149,50.995,29.322,34.975,良,良,中,良,2019-04-17/23/44
413327498,19.763,4660.6,5193.1,46.637,23.361,804.37,435.83,40.445,74.570,85.791,76.792,27.263,37.101,良,优,差,良,2019-04-17/23/44
413327504,17.125,3050.6,6578.7,19.335,25.507,1055.3,363.61,44.742,87.239,71.091,71.926,34.251,39.483,中,中,优,良,2019-04-17/23/44
413327510,22.325,4163.4,2075.6,12.849,23.122,677.76,283.05,36.385,81.213,56.799,60.824,34.476,28.919,良,中,中,良,2019-04-17/23/44
413327511,16.863,2187.4,5511.0,18.901,22.984,863.29,599.51,43.260,89.188,68.467,53.052,37.373,32.540,中,良,良,中,2019-04-17/23/44
413327513,15.216,2635.3,2333.2,31.820,22.824,1083.8,728.42,48.960,79.928,79.089,56.010,29.462,26.589,良,中,中,中,2019-04-17/23/44
413327520,16.150,4001.0,2759.6,31.064,27.144,548.34,388.39,34.850,74.244,69.500,52.069,36.188,32.189,优,良,中,良,2019-04-17/23/44
413327523,24.892,3815.1,6849.3,17.364,23.674,1261.5,1031.7,55.547,77.439,76.335,85.097,27.318,34.989,良,良,良,优,2019-04-17/23/44
413327526,13.941,3516.8,6767.5,29.125,27.715,573.77,628.88,37.764,81.300,85.176,94.321,26.954,32.027,中,良,优,中,2019-04-17/23/44
413327529,28.772,2857.4,4403.0,48.880,23.729,885.13,1027.8,47.980,87.564,50.271,79.736,22.811,26.618,良,中,中,良,2019-04-17/23/44
413327530,15.200,2072.8,6572.4,11.790,23.672,1234.4,508.84,49.776,85.099,81.550,77.957,37.913,33.962,中,良,中,中,2019-04-17/23/44
413327531,13.198,2322.3,3579.1,22.515,27.260,1355.5,1340.2,60.512,87.320,70.000,68.768,32.032,39.549,差,差,中,良,2019-04-17/23/44
413327533,28.665,4223.6,5672.2,15.686,22.487,627.55,626.30,38.814,75.920,56.442,99.982,22.264,34.448,优,优,中,中,2019-04-17/23/44
413327535,26.032,4990.6,2848.2,37.701,25.280,1447.0,1440.5,63.345,76.992,82.983,70.091,31.016,37.865,中,良,中,中,2019-04-17/23/44
413327538,27.383,4834.7,3394.2,47.921,25.820,598.59,667.46,38.646,80.026,68.066,59.719,27.256,27.030,差,中,良,中,2019-04-17/23/44
413327541,20.280,3735.4,2513.8,34.346,23.994,967.01,1037.7,49.717,71.040,68.778,59.337,35.782,33.265,中,中,中,良,2019-04-17/23/44
413327542,13.906,2040.4,5048.4,22.271,27.379,1173.0,722.96,50.689,81.107,57.832,86.842,38.698,39.179,良,良,中,中,2019-04-17/23/44
413327543,24.666,2358.6,5751.1,32.242,28.572,1091.0,1286.8,54.688,75.172,77.761,90.957,28.473,34.351,优,良,中,良,2019-04-17/23/44
413327545,19.801,3481.6,5536.1,44.302,29.109,990.67,340.13,43.214,89.160,62.743,65.484,31.644,38.237,良,优,中,中,2019-04-17/23/44
413327546,13.061,3787.0,3793.0,39.253,20.659,1406.9,543.75,53.575,87.366,56.733,80.680,30.471,31.375,良,优,良,中,2019-04-17/23/44
413327548,12.807,3470.6,2897.9,37.401,21.064,1007.8,1017.1,50.327,89.427,75.075,61.781,37.395,38.810,良,中,良,优,2019-04-17/23/44
